MessageSequentialID;StorageDate;FromIdentity;ToIdentity;Message;MessageOriginator
247722;2018-02-09 11:20:17.35 -02:00;1786606771401443@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
247724;2018-02-09 11:20:19.42 -02:00;carnabelo@msging.net;1786606771401443@messenger.gw.msging.net;  Tem carnaval hoje? Claro que tem. 😍 ;Bot
247729;2018-02-09 11:20:44.20 -02:00;carnabelo@msging.net;1786606771401443@messenger.gw.msging.net;" Não se esqueça de levar sua animação e alegria! 😃 
Te espero lá..";Bot
247732;2018-02-09 11:20:55.27 -02:00;1786606771401443@messenger.gw.msging.net;carnabelo@msging.net;quero sim;User
247734;2018-02-09 11:20:57.16 -02:00;carnabelo@msging.net;1786606771401443@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Tchanzinho Zona Norte.  👍;Bot
247739;2018-02-09 11:21:12.58 -02:00;carnabelo@msging.net;1786606771401443@messenger.gw.msging.net;A concentração do Tchanzinho Zona Norte vai ser na 👉 Av. Sebastião de Brito, 120 👈;Bot
247798;2018-02-09 11:22:21.99 -02:00;1242153709219386@messenger.gw.msging.net;carnabelo@msging.net;quero sim;User
247800;2018-02-09 11:22:23.79 -02:00;carnabelo@msging.net;1242153709219386@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Baião de Rua.  👍;Bot
247808;2018-02-09 11:24:10.58 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;ads-bot-carnaval;User
247810;2018-02-09 11:24:14.52 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
247815;2018-02-09 11:24:26.88 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;dancar;User
247817;2018-02-09 11:24:28.24 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;" 🎵   Só vem, só vem
";Bot
247819;2018-02-09 11:24:29.22 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;Não existe época melhor para dançar e se divertir com sua família e amigos.;Bot
247821;2018-02-09 11:24:33.33 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
247826;2018-02-09 11:25:01.10 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;MenuAgenda;User
247830;2018-02-09 11:25:12.70 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;10/02/2018;User
247832;2018-02-09 11:25:14.04 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
247835;2018-02-09 11:25:15.05 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;"Diz aí... qual bairro você quer curtir os blocos?👇  
";Bot
247839;2018-02-09 11:25:29.19 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net; Tem muita gente falando que vai passar no Centro neste carnaval ;Bot
247841;2018-02-09 11:25:30.20 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
247848;2018-02-09 11:26:01.22 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;"Vem pra folia boa!!! 🎉  
Te espero lá..";Bot
247851;2018-02-09 11:26:12.36 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;quero sim;User
247853;2018-02-09 11:26:14.17 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Transa! - Atrás do trio elétrico.  👍;Bot
247906;2018-02-09 11:26:27.54 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;MenuDicas;User
247909;2018-02-09 11:26:39.19 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;#NOME?;User
247912;2018-02-09 11:26:49.43 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;#NOME?;User
247917;2018-02-09 11:26:59.86 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;#NOME?;User
247920;2018-02-09 11:27:01.20 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;Em grupos grandes fique sempre atento aos seus parceiros. Se se perder, não se desespere. ;Bot
247922;2018-02-09 11:27:24.64 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;#NOME?;User
247924;2018-02-09 11:27:25.92 -02:00;carnabelo@msging.net;1642914855755199@messenger.gw.msging.net;"Bolsas pequenas e com fechos. 👛
Ou doleira, é brega, mas é útil, pois você não fica neurado com roubo e só dança feliz.
";Bot
247927;2018-02-09 11:27:37.93 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;Menu;User
247933;2018-02-09 11:27:56.98 -02:00;1642914855755199@messenger.gw.msging.net;carnabelo@msging.net;ads-bot-carnaval;User
248009;2018-02-09 11:34:40.28 -02:00;2111280855556324@messenger.gw.msging.net;carnabelo@msging.net;📅 Agenda;User
248012;2018-02-09 11:34:58.09 -02:00;2111280855556324@messenger.gw.msging.net;carnabelo@msging.net;09/02/2018;User
248014;2018-02-09 11:34:59.63 -02:00;carnabelo@msging.net;2111280855556324@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
248017;2018-02-09 11:35:00.62 -02:00;carnabelo@msging.net;2111280855556324@messenger.gw.msging.net;"Diz aí... qual bairro você quer curtir os blocos?👇  
";Bot
248022;2018-02-09 11:35:21.74 -02:00;carnabelo@msging.net;2111280855556324@messenger.gw.msging.net; Não tenho dúvidas que vai dar para curtir muito no Floresta ;Bot
248025;2018-02-09 11:35:22.76 -02:00;carnabelo@msging.net;2111280855556324@messenger.gw.msging.net;Olha os blocos que encontrei para vc 👀 ;Bot
248029;2018-02-09 11:35:37.10 -02:00;carnabelo@msging.net;2111280855556324@messenger.gw.msging.net;A concentração do Baião de Rua vai ser na 👉 Rua Marechal Deodoro com Avenida do Contorno ,  👈;Bot
248100;2018-02-09 11:41:21.01 -02:00;1792960937444557@messenger.gw.msging.net;carnabelo@msging.net;Começar;User
248102;2018-02-09 11:41:22.73 -02:00;carnabelo@msging.net;1792960937444557@messenger.gw.msging.net;E ai Felix Junior, o carnaval de BH já começou 🎉 🎭;Bot
248104;2018-02-09 11:41:25.93 -02:00;carnabelo@msging.net;1792960937444557@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
248156;2018-02-09 11:41:28.75 -02:00;1792960937444557@messenger.gw.msging.net;carnabelo@msging.net;oba;User
248159;2018-02-09 11:41:33.32 -02:00;carnabelo@msging.net;1792960937444557@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
248166;2018-02-09 11:42:32.75 -02:00;2071409282876814@messenger.gw.msging.net;carnabelo@msging.net;ads-bot-carnaval;User
248168;2018-02-09 11:42:36.81 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
248171;2018-02-09 11:42:51.78 -02:00;2071409282876814@messenger.gw.msging.net;carnabelo@msging.net;dancar;User
248173;2018-02-09 11:42:53.18 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net;" 🎵   Só vem, só vem
";Bot
248175;2018-02-09 11:42:54.18 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net;Não existe época melhor para dançar e se divertir com sua família e amigos.;Bot
248177;2018-02-09 11:42:58.33 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
248181;2018-02-09 11:43:22.90 -02:00;2071409282876814@messenger.gw.msging.net;carnabelo@msging.net;MenuAgenda;User
248184;2018-02-09 11:43:30.89 -02:00;2071409282876814@messenger.gw.msging.net;carnabelo@msging.net;10/02/2018;User
248186;2018-02-09 11:43:32.43 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
248189;2018-02-09 11:43:33.44 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net;" Dê uma olhada em alguns bairros que vão ter blocos.👇 
";Bot
248195;2018-02-09 11:43:43.50 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net; Não tenho dúvidas que vai dar para curtir muito no Centro ;Bot
248198;2018-02-09 11:43:44.51 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
248203;2018-02-09 11:43:47.61 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net; Não tenho dúvidas que vai dar para curtir muito no Santa Tereza ;Bot
248204;2018-02-09 11:43:48.59 -02:00;carnabelo@msging.net;2071409282876814@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
248216;2018-02-09 11:46:09.91 -02:00;1612056568875724@messenger.gw.msging.net;carnabelo@msging.net;Começar;User
248218;2018-02-09 11:46:11.86 -02:00;carnabelo@msging.net;1612056568875724@messenger.gw.msging.net;E ai Caio Ramos, o carnaval de BH já começou 🎉 🎭;Bot
248220;2018-02-09 11:46:15.10 -02:00;carnabelo@msging.net;1612056568875724@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
248275;2018-02-09 11:47:26.12 -02:00;1612056568875724@messenger.gw.msging.net;carnabelo@msging.net;tudo;User
248277;2018-02-09 11:47:27.65 -02:00;carnabelo@msging.net;1612056568875724@messenger.gw.msging.net;🎵 Que tiro foi esse que tá um arraso?!  😎;Bot
248279;2018-02-09 11:47:28.68 -02:00;carnabelo@msging.net;1612056568875724@messenger.gw.msging.net;Dançar, Beber e Beijar! Folia boa, folia gostosa, folia marota... Isso é carnaval!! 🎭;Bot
248281;2018-02-09 11:47:32.83 -02:00;carnabelo@msging.net;1612056568875724@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
248299;2018-02-09 11:50:56.44 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;Começar;User
248301;2018-02-09 11:50:58.19 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;E ai Vanessa Perroni, o carnaval de BH já começou 🎉 🎭;Bot
248303;2018-02-09 11:51:01.43 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
248306;2018-02-09 11:51:12.77 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;dancar;User
248308;2018-02-09 11:51:14.26 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;" 🎵   Só vem, só vem
";Bot
248310;2018-02-09 11:51:15.27 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Não existe época melhor para dançar e se divertir com sua família e amigos.;Bot
248312;2018-02-09 11:51:19.41 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
248365;2018-02-09 11:51:36.44 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
248367;2018-02-09 11:51:38.80 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Isso ai!!! 😀 Não perca tempo, pq os blocos já estão saindo.  Corre que dá tempo!! 🎭  ;Bot
248376;2018-02-09 11:52:04.40 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;"Vem pra folia boa!!! 🎉  
Te espero lá..";Bot
248379;2018-02-09 11:52:09.89 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;quero sim;User
248381;2018-02-09 11:52:11.95 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Sexta Ninguém Sabe.  👍;Bot
248384;2018-02-09 11:52:23.97 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;Menu;User
248387;2018-02-09 11:52:33.22 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;MenuMeusBlocos;User
248391;2018-02-09 11:53:18.50 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;MenuAgenda;User
248394;2018-02-09 11:53:23.95 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;10/02/2018;User
248396;2018-02-09 11:53:25.43 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
248398;2018-02-09 11:53:26.46 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;"Diz aí... qual bairro você quer curtir os blocos?👇  
";Bot
248405;2018-02-09 11:53:47.71 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Tem muita gente falando que vai passar no Funcionários neste carnaval ;Bot
248407;2018-02-09 11:53:48.70 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
248412;2018-02-09 11:54:03.37 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Não tenho dúvidas que vai dar para curtir muito no Centro ;Bot
248414;2018-02-09 11:54:04.42 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
248421;2018-02-09 11:54:23.54 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Savassi ;Bot
248424;2018-02-09 11:54:24.57 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
248430;2018-02-09 11:54:31.81 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;" 🎵 Ô leva eu, LEva LEva  
Te espero lá..";Bot
248433;2018-02-09 11:54:36.01 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;quero sim;User
248435;2018-02-09 11:54:37.94 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Bloco da Calixto.  👍;Bot
248440;2018-02-09 11:54:47.08 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;Menu;User
248443;2018-02-09 11:54:52.70 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;MenuAgenda;User
248446;2018-02-09 11:54:56.65 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;11/02/2018;User
248448;2018-02-09 11:54:58.20 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
248451;2018-02-09 11:54:59.19 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;" Dê uma olhada em alguns bairros que vão ter blocos.👇 
";Bot
248456;2018-02-09 11:55:06.38 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Tem muita gente falando que vai passar no Funcionários neste carnaval ;Bot
248459;2018-02-09 11:55:07.40 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Olha os blocos que encontrei para vc 👀 ;Bot
248463;2018-02-09 11:55:19.94 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Não tenho dúvidas que vai dar para curtir muito no Floresta ;Bot
248465;2018-02-09 11:55:20.94 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
248470;2018-02-09 11:55:35.31 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Centro ;Bot
248472;2018-02-09 11:55:36.33 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
248479;2018-02-09 11:55:53.81 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Santa Efigênia ;Bot
248482;2018-02-09 11:55:54.82 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
248487;2018-02-09 11:56:18.36 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Santa Tereza ;Bot
248488;2018-02-09 11:56:19.39 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
248543;2018-02-09 11:56:27.86 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;"Vem pra folia boa!!! 🎉  
Te espero lá..";Bot
248546;2018-02-09 11:56:31.17 -02:00;2095322187175114@messenger.gw.msging.net;carnabelo@msging.net;quero sim;User
248548;2018-02-09 11:56:32.89 -02:00;carnabelo@msging.net;2095322187175114@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Bloco da Esquina .  👍;Bot
248556;2018-02-09 11:58:16.38 -02:00;1155296137906719@messenger.gw.msging.net;carnabelo@msging.net;Claro;User
248558;2018-02-09 11:58:17.29 -02:00;1155296137906719@messenger.gw.msging.net;carnabelo@msging.net;Kkk;User
248559;2018-02-09 11:58:18.24 -02:00;carnabelo@msging.net;1155296137906719@messenger.gw.msging.net;E ai Ingrid Allmeida, o carnaval de BH já começou 🎉 🎭;Bot
248561;2018-02-09 11:58:21.49 -02:00;carnabelo@msging.net;1155296137906719@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
248565;2018-02-09 11:58:28.66 -02:00;carnabelo@msging.net;1155296137906719@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
248568;2018-02-09 11:58:56.18 -02:00;1155296137906719@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
248570;2018-02-09 11:58:59.05 -02:00;carnabelo@msging.net;1155296137906719@messenger.gw.msging.net; Dê uma olhada nos blocos que vão sair ainda hoje. ;Bot
248575;2018-02-09 11:59:22.43 -02:00;1426983670745238@messenger.gw.msging.net;carnabelo@msging.net;ads-bot-carnaval;User
248579;2018-02-09 11:59:26.38 -02:00;carnabelo@msging.net;1426983670745238@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
248586;2018-02-09 11:59:44.75 -02:00;1426983670745238@messenger.gw.msging.net;carnabelo@msging.net;dancar;User
248588;2018-02-09 11:59:46.16 -02:00;carnabelo@msging.net;1426983670745238@messenger.gw.msging.net;" 🎵   Só vem, só vem
";Bot
248590;2018-02-09 11:59:47.17 -02:00;carnabelo@msging.net;1426983670745238@messenger.gw.msging.net;Não existe época melhor para dançar e se divertir com sua família e amigos.;Bot
248592;2018-02-09 11:59:51.36 -02:00;carnabelo@msging.net;1426983670745238@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
248596;2018-02-09 12:00:22.37 -02:00;1426983670745238@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
248598;2018-02-09 12:00:24.32 -02:00;carnabelo@msging.net;1426983670745238@messenger.gw.msging.net; Dê uma olhada nos blocos que vão sair ainda hoje. ;Bot
248658;2018-02-09 12:03:46.26 -02:00;1426983670745238@messenger.gw.msging.net;carnabelo@msging.net;Obg 😍😘;User
248734;2018-02-09 12:11:22.65 -02:00;1581403138622138@messenger.gw.msging.net;carnabelo@msging.net;Tem a agenda completa dos blocos;User
248766;2018-02-09 12:11:24.54 -02:00;carnabelo@msging.net;1581403138622138@messenger.gw.msging.net;E ai Santos Luciano, o carnaval de BH já começou 🎉 🎭;Bot
248788;2018-02-09 12:11:27.82 -02:00;carnabelo@msging.net;1581403138622138@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
248791;2018-02-09 12:11:37.27 -02:00;1581403138622138@messenger.gw.msging.net;carnabelo@msging.net;Ok;User
